id,Date,Home,Away,Winner,Score_Home,Score_Away,FGM_Home,FGA_Home,FGM_Away,FGA_Away,3PM_Home,3PA_Home,3PM_Away,3PA_Away,FTM_Home,FTA_Home,FTM_Away,FTA_Away,REB_Home,REB_Away,OR_Home,OR_Away,DR_Home,DR_Away,ASS_Home,ASS_Away,ST_Home,ST_Away,BL_Home,BL_Away,TO_Home,TO_Away,POT_Home,POT_Away,FBP_Home,FBP_Away,PIP_Home,PIP_Away,PF_Home,PF_Away,TF_Home,TF_Away,FF_Home,FF_Away
400828336,2015-12-26,Mavericks,Bulls,Mavericks,118,111,40,87,42,78,16,33,8,21,22,28,19,26,48,48,16,13,26,28,24,20,10,7,1,7,12,18,11,28,17,8,44,38,25,23,1,0,0,0,
400828338,2015-12-26,Suns,76ers,76ers,104,111,34,88,38,79,10,27,12,27,26,34,23,27,51,56,12,8,29,40,17,20,10,9,3,8,15,22,16,24,13,7,38,32,26,26,2,0,0,0,
400828339,2015-12-26,Jazz,Clippers,Clippers,104,109,36,74,38,79,10,27,13,26,22,27,20,24,44,44,8,7,28,27,18,24,7,9,4,6,16,13,21,12,6,3,44,30,22,23,0,2,0,0,
400828340,2015-12-26,Trail Blazers,Cavaliers,Trail Blazers,105,76,41,89,28,77,9,22,11,31,14,19,9,15,59,49,10,9,39,33,28,21,9,4,3,2,9,17,5,25,9,17,44,24,12,20,2,2,0,0,
400828342,2015-12-27,Grizzlies,Lakers,Grizzlies,112,96,45,80,32,84,6,16,8,29,16,22,24,32,46,55,7,18,34,28,30,16,11,6,4,5,11,15,11,21,17,12,44,28,22,18,0,0,0,0,
400828341,2015-12-27,Celtics,Knicks,Celtics,100,91,36,85,33,89,8,20,4,19,20,29,21,24,60,57,12,13,39,35,18,15,5,6,4,4,10,13,6,14,14,6,44,44,24,23,1,0,0,0,
400828343,2015-12-27,Thunder,Nuggets,Thunder,122,112,48,83,46,94,8,15,9,25,18,21,11,15,50,40,13,17,30,20,27,24,5,6,5,2,14,10,24,10,22,11,68,66,17,18,0,1,0,0,
400828344,2015-12-27,Kings,Trail Blazers,Trail Blazers,94,98,30,76,38,92,9,24,10,33,25,31,12,16,52,58,7,14,36,38,22,19,10,13,5,5,23,18,28,21,19,9,34,38,22,23,0,0,0,1,
400828345,2015-12-28,Hornets,Lakers,Hornets,108,98,43,89,35,85,6,25,9,29,16,22,19,23,54,52,7,6,39,35,28,24,7,7,6,4,11,12,10,17,23,17,54,44,16,17,0,0,0,0,
400828346,2015-12-28,Pacers,Hawks,Pacers,93,87,38,87,31,74,7,26,6,25,10,18,19,25,52,54,11,8,29,36,9,16,16,9,3,6,15,22,10,26,14,10,52,42,20,16,0,0,0,0,
400828347,2015-12-28,Magic,Pelicans,Magic,104,89,45,82,37,83,7,17,5,20,7,11,10,15,44,48,4,10,33,32,28,23,7,5,1,5,11,13,16,13,0,8,58,44,14,15,2,0,0,0,
400828348,2015-12-28,Wizards,Clippers,Clippers,91,108,34,87,41,78,7,24,7,23,16,24,19,25,55,49,13,3,32,34,19,23,10,11,3,4,17,16,16,16,15,10,36,38,18,18,1,2,1,0,
400828349,2015-12-28,Heat,Nets,Nets,105,111,36,78,36,82,10,24,12,23,23,30,27,36,45,59,11,16,31,34,20,20,9,8,8,3,14,13,11,15,9,4,48,42,23,24,1,0,0,0,
400828350,2015-12-28,Bulls,Raptors,Bulls,104,97,40,87,38,88,8,21,6,20,16,24,15,24,60,54,11,11,38,35,23,23,4,5,10,5,11,7,12,9,12,21,40,46,15,19,0,0,0,0,
400828351,2015-12-28,Mavericks,Bucks,Mavericks,103,93,38,84,38,79,10,22,4,14,17,26,13,15,40,58,6,9,28,43,25,14,9,4,2,5,4,18,0,26,19,10,46,40,15,22,2,3,0,0,
400828352,2015-12-28,Spurs,Timberwolves,Spurs,101,95,37,72,39,82,5,17,3,11,22,28,14,24,50,44,5,6,31,26,25,25,5,12,5,4,17,15,16,22,11,10,48,46,18,29,2,1,0,0,
400828353,2015-12-28,Suns,Cavaliers,Cavaliers,97,101,36,79,33,71,11,25,17,41,14,20,18,25,53,41,14,10,30,27,20,21,8,8,1,8,16,17,23,19,10,7,40,26,23,18,0,0,0,0,
400828354,2015-12-28,Jazz,76ers,Jazz,95,91,28,84,36,86,7,26,5,21,32,36,14,19,67,48,15,8,38,29,13,20,11,8,9,9,19,18,22,19,11,3,24,52,18,27,3,1,0,0,
400828355,2015-12-28,Warriors,Kings,Warriors,122,103,43,89,37,95,20,42,13,31,16,24,16,28,64,60,13,13,46,35,33,23,12,10,8,4,18,15,21,22,30,31,42,36,25,21,3,2,0,0,
400828356,2015-12-29,Knicks,Pistons,Knicks,108,96,43,79,37,89,8,16,10,27,14,17,12,17,44,52,6,15,30,24,23,21,5,6,8,4,10,10,8,13,14,8,46,36,18,14,0,0,0,0,
400828357,2015-12-29,Rockets,Hawks,Hawks,115,121,39,72,43,99,11,20,14,41,26,39,21,25,57,49,7,17,39,28,23,27,6,10,4,7,20,12,33,22,10,16,46,50,21,24,2,1,0,0,
400828358,2015-12-29,Grizzlies,Heat,Grizzlies,99,90,38,87,35,79,4,15,11,29,19,20,9,18,53,50,16,8,30,30,25,23,4,5,6,6,10,15,17,15,2,5,52,38,18,22,0,2,1,0,
400828359,2015-12-29,Thunder,Bucks,Thunder,131,123,43,86,49,100,8,22,10,16,37,40,15,22,46,58,11,18,30,29,21,29,12,6,7,5,12,14,13,19,15,20,56,58,19,26,0,2,0,0,
400828360,2015-12-29,Nuggets,Cavaliers,Cavaliers,87,93,37,89,38,86,5,24,4,22,8,11,13,22,61,51,12,9,40,35,18,17,8,12,6,3,18,12,26,15,14,16,48,44,19,16,0,0,0,0,
400828361,2015-12-30,Hornets,Clippers,Clippers,117,122,38,88,37,71,9,30,15,30,32,36,33,41,52,44,17,8,25,31,20,27,8,7,3,7,11,13,15,10,21,13,48,32,26,26,1,2,0,0,
400828362,2015-12-30,Magic,Nets,Magic,100,93,36,82,35,83,9,26,3,20,19,21,20,22,56,42,17,11,33,26,21,23,6,12,4,6,17,12,20,15,5,15,42,42,18,18,0,0,0,0,
400828363,2015-12-30,Celtics,Lakers,Lakers,104,112,38,88,43,94,7,27,9,19,21,25,17,23,53,58,9,13,36,39,23,22,7,5,5,2,10,10,12,9,15,17,52,46,20,22,2,0,0,0,
400828364,2015-12-30,Raptors,Wizards,Raptors,94,91,28,82,35,87,6,24,8,22,32,39,13,17,65,52,15,8,40,36,14,24,5,8,6,4,18,10,18,16,12,18,34,32,16,27,0,2,0,0,
400828365,2015-12-30,Bulls,Pacers,Bulls,102,100,37,86,37,97,6,18,7,22,22,27,19,24,64,55,14,16,39,30,15,18,6,14,10,7,22,13,27,18,4,13,42,42,19,21,0,0,0,0,
400828366,2015-12-30,Timberwolves,Jazz,Timberwolves,94,80,36,77,28,80,5,10,10,39,17,27,14,20,56,53,13,15,34,29,27,15,13,8,3,8,12,19,9,17,17,10,38,30,16,24,0,1,0,0,
400828367,2015-12-30,Mavericks,Warriors,Mavericks,114,91,42,82,33,81,14,27,7,19,16,20,18,24,57,41,12,8,40,29,20,20,6,9,4,0,15,12,18,21,21,18,46,26,19,18,0,0,0,0,
400828368,2015-12-30,Spurs,Suns,Spurs,112,79,43,76,32,81,6,14,5,18,20,33,10,18,58,45,6,8,40,28,26,18,13,6,5,3,13,15,15,20,11,11,42,38,16,23,0,0,0,0,
400828369,2015-12-30,Trail Blazers,Nuggets,Trail Blazers,110,103,41,87,37,87,12,32,12,27,16,20,17,19,53,49,12,12,35,32,22,20,8,9,6,5,15,14,18,21,10,7,34,32,18,16,0,0,0,0,
400828370,2015-12-30,Kings,76ers,76ers,105,110,36,74,40,94,8,25,9,31,25,41,21,34,61,60,7,16,39,37,23,23,5,10,5,9,22,13,28,10,18,19,38,50,26,28,0,0,0,0,
400828371,2015-12-31,Pacers,Bucks,Bucks,116,120,41,82,45,77,13,30,6,14,21,26,24,35,47,42,7,6,28,28,27,18,9,12,6,10,20,17,35,16,24,22,44,58,25,25,1,2,0,0,
400828373,2015-12-31,Pistons,Timberwolves,Pistons,115,90,41,86,35,86,14,35,5,14,19,28,15,19,63,46,12,6,40,30,24,22,7,9,3,3,17,16,16,11,23,10,44,40,16,24,1,0,0,0,
400828372,2015-12-31,Rockets,Warriors,Warriors,110,114,36,78,43,84,12,30,11,23,26,29,17,27,42,54,4,12,29,31,21,35,13,8,5,5,15,18,14,25,21,16,34,48,22,20,0,1,1,0,
400828374,2015-12-31,Pelicans,Clippers,Clippers,89,95,36,82,35,90,7,25,10,34,10,15,15,19,56,54,5,13,37,34,21,24,6,8,3,6,16,12,24,11,16,9,44,32,22,14,0,0,0,0,
400828375,2015-12-31,Thunder,Suns,Thunder,110,106,42,80,43,82,7,21,8,20,19,24,12,13,43,40,12,11,25,26,29,24,12,10,5,3,13,17,23,23,23,7,48,56,14,24,2,1,0,0,
400828376,2015-12-31,Jazz,Trail Blazers,Jazz,109,96,43,86,35,78,15,33,16,36,8,11,10,14,46,47,12,8,30,31,19,19,7,1,5,0,6,11,9,24,6,10,32,26,18,16,2,0,0,0,
400828377,2016-01-01,Wizards,Magic,Wizards,103,91,43,92,40,85,8,26,5,20,9,10,6,8,51,46,12,7,34,32,25,29,11,6,5,4,10,16,14,15,24,14,42,40,11,13,0,1,0,0,
400828378,2016-01-01,Heat,Mavericks,Heat,106,82,46,82,32,88,8,18,7,31,6,9,11,14,55,43,8,13,42,27,24,22,4,6,1,3,13,9,6,2,10,0,40,38,16,11,1,0,0,0,
400828379,2016-01-01,Raptors,Hornets,Raptors,104,94,36,91,34,85,15,33,10,32,17,18,16,18,60,49,20,14,34,29,21,15,6,7,4,7,13,11,14,17,0,9,32,40,19,16,2,1,0,0,
400828380,2016-01-01,Bulls,Knicks,Bulls,108,81,39,85,31,84,10,16,6,19,20,25,13,17,61,47,14,11,40,31,27,16,4,3,9,7,8,12,8,15,12,3,34,30,19,25,1,0,0,0,
400828381,2016-01-01,Lakers,76ers,Lakers,93,84,33,87,31,84,5,16,4,24,22,29,18,25,61,60,13,13,37,37,17,21,11,6,6,10,12,16,7,14,29,16,40,44,17,21,0,0,0,0,
400828382,2016-01-02,Celtics,Nets,Nets,97,100,34,88,38,93,7,32,3,18,22,28,21,22,60,56,16,14,35,36,17,23,8,5,4,2,14,14,17,13,18,6,46,46,24,21,3,1,1,0,
400828383,2016-01-02,Kings,Suns,Kings,142,119,53,87,43,83,9,23,10,29,27,34,23,28,54,32,10,4,36,21,30,27,9,9,2,7,15,16,21,22,17,17,60,32,23,28,2,1,1,0,
400828384,2016-01-02,Hornets,Thunder,Thunder,90,109,29,84,35,79,6,22,9,23,26,34,30,37,48,66,7,10,27,43,18,20,7,2,7,15,4,14,6,10,16,17,32,24,27,27,2,0,0,0,
400828385,2016-01-02,Pacers,Pistons,Pacers,94,82,33,73,33,93,7,18,3,20,21,29,13,23,55,63,6,12,41,36,11,17,7,5,9,2,14,10,11,17,9,8,26,42,22,18,0,3,0,0,
400828386,2016-01-02,Cavaliers,Magic,Cavaliers,104,79,34,82,29,76,12,37,6,25,24,39,15,17,63,49,12,5,41,40,24,16,6,1,1,2,7,14,4,20,12,4,34,32,17,29,0,2,0,0,
400828387,2016-01-02,Timberwolves,Bucks,Bucks,85,95,33,84,32,75,3,14,8,16,16,24,23,28,54,53,16,11,31,37,19,20,10,7,6,5,16,13,22,14,8,11,42,42,18,18,1,3,0,0,
400828388,2016-01-02,Mavericks,Pelicans,Pelicans,98,105,36,83,40,83,10,26,6,20,16,19,19,24,38,60,3,9,30,44,20,19,10,8,2,2,13,19,17,21,12,19,32,40,17,19,1,1,0,0,
400828389,2016-01-02,Spurs,Rockets,Spurs,121,103,45,86,37,74,13,24,9,22,18,19,20,33,44,48,8,8,31,29,31,26,9,7,2,4,11,16,11,29,15,27,44,46,22,20,1,1,0,0,
400828390,2016-01-02,Jazz,Grizzlies,Jazz,92,87,31,75,33,81,9,27,7,18,21,28,14,26,59,52,9,8,39,32,17,17,4,8,7,4,17,13,23,11,9,13,30,36,24,24,2,0,0,0,
400828391,2016-01-02,Warriors,Nuggets,Warriors,111,108,43,86,44,105,10,28,5,30,15,23,15,23,58,62,9,24,38,28,34,27,9,7,5,0,14,13,18,15,10,14,52,62,22,23,1,0,0,0,
400828392,2016-01-02,Clippers,76ers,Clippers,130,99,49,81,41,89,12,23,9,23,20,25,8,17,53,41,6,9,41,24,28,30,7,8,6,4,15,12,22,24,22,24,48,54,17,21,0,0,0,0,
400828393,2016-01-03,Knicks,Hawks,Knicks,111,97,44,88,37,84,11,26,8,26,12,14,15,20,56,42,12,8,34,24,27,26,8,11,7,5,16,15,26,14,9,23,40,42,19,14,1,0,0,0,
400828394,2016-01-03,Raptors,Bulls,Bulls,113,115,42,92,42,82,13,31,9,21,16,19,22,25,45,51,13,8,24,34,21,23,6,4,8,8,9,11,9,15,8,0,42,42,19,18,0,0,0,0,
400828395,2016-01-03,Wizards,Heat,Heat,75,97,31,91,39,86,4,30,9,23,9,13,10,12,55,58,11,9,34,45,19,27,5,8,2,11,11,13,12,13,13,10,30,32,12,15,2,1,0,0,
400828396,2016-01-03,Nuggets,Trail Blazers,Trail Blazers,106,112,34,80,40,78,7,22,10,23,31,48,22,32,58,53,15,7,26,34,20,23,7,4,6,3,9,11,10,10,11,8,38,38,25,34,4,1,0,0,
400828397,2016-01-03,Lakers,Suns,Lakers,97,77,38,84,32,89,8,22,6,27,13,17,7,9,59,50,9,9,45,36,26,16,8,8,7,4,16,14,16,18,13,10,34,42,16,20,0,0,0,0,
400828398,2016-01-04,Cavaliers,Raptors,Cavaliers,122,100,41,74,36,73,17,33,8,19,23,26,20,29,47,35,11,8,29,18,25,24,6,9,4,5,14,11,16,16,6,8,40,46,22,19,0,4,0,0,
400828399,2016-01-04,76ers,Timberwolves,76ers,109,99,48,87,39,73,4,20,2,5,9,14,19,24,46,37,12,6,25,21,31,26,11,11,10,4,17,17,20,21,22,10,58,50,24,18,3,4,0,0,
400828400,2016-01-04,Nets,Celtics,Celtics,94,103,32,85,41,92,6,28,6,21,24,27,15,19,58,53,16,12,37,36,16,22,4,10,6,5,14,7,20,4,8,16,40,54,18,21,0,2,0,0,
400828401,2016-01-04,Pistons,Magic,Pistons,115,89,43,88,36,81,14,30,6,20,15,21,11,11,62,34,18,5,36,25,25,17,6,6,6,7,10,11,7,15,20,7,42,40,18,16,0,0,1,0,
400828402,2016-01-04,Heat,Pacers,Heat,103,100,34,90,37,94,5,22,8,28,30,39,18,25,61,68,15,14,37,41,14,18,5,4,6,3,8,11,13,10,6,8,52,30,23,26,1,1,0,0,
400828403,2016-01-04,Bucks,Spurs,Spurs,98,123,37,77,49,90,3,12,9,20,21,30,16,20,43,51,10,13,25,31,23,32,6,11,5,5,16,13,28,12,3,13,42,60,18,20,0,0,0,0,
400828404,2016-01-04,Thunder,Kings,Kings,104,116,39,89,40,89,10,29,7,17,16,23,29,39,54,62,11,13,28,35,23,26,7,7,9,8,15,15,9,15,6,17,40,50,27,14,3,1,0,0,
400828405,2016-01-04,Jazz,Rockets,Rockets,91,93,30,75,33,68,12,29,11,26,19,25,16,21,50,41,15,6,29,28,17,17,9,8,4,2,16,16,15,23,8,12,28,36,20,16,1,1,0,0,
400828406,2016-01-04,Trail Blazers,Grizzlies,Grizzlies,78,91,28,72,35,91,7,28,3,15,15,24,18,26,51,66,7,17,35,35,14,21,7,10,4,3,22,13,22,10,9,5,30,30,19,19,3,1,0,0,
400828407,2016-01-04,Warriors,Hornets,Warriors,111,101,45,87,38,86,15,34,7,21,6,6,18,19,42,49,3,8,34,33,32,15,4,7,9,1,11,14,12,19,25,11,28,42,19,12,0,0,0,0,
400828408,2016-01-05,Hawks,Knicks,Knicks,101,107,37,87,40,84,15,39,5,18,12,19,22,24,47,56,14,11,27,35,22,20,3,7,4,6,13,9,15,11,8,6,36,46,24,20,2,6,0,0,
400828409,2016-01-05,Bulls,Bucks,Bulls,117,106,46,83,46,102,5,19,6,16,20,20,8,14,48,51,7,17,38,26,27,28,5,9,10,3,15,10,15,6,12,11,56,54,11,19,0,0,0,0,
400828410,2016-01-05,Mavericks,Kings,Mavericks,117,116,45,98,47,99,12,29,12,32,15,23,10,14,61,56,13,9,42,40,22,27,13,16,2,1,17,20,22,16,17,21,48,50,18,21,0,1,0,0,
400828411,2016-01-05,Lakers,Warriors,Warriors,88,109,29,91,40,86,5,21,13,31,25,30,16,21,57,61,15,10,37,44,15,26,7,9,4,9,13,11,11,7,16,18,40,34,16,17,1,4,0,0,
400828412,2016-01-06,Heat,Knicks,Knicks,90,98,37,82,39,70,2,17,3,8,14,15,17,18,41,37,12,5,23,29,14,15,2,6,4,5,13,13,22,19,8,11,50,48,16,18,0,0,0,0,
400828413,2016-01-06,Magic,Pacers,Pacers,86,95,32,79,32,76,6,31,6,22,16,17,25,29,46,50,9,9,30,33,17,19,7,11,6,6,17,16,17,18,8,13,32,30,21,18,0,1,0,0,
400828414,2016-01-06,Wizards,Cavaliers,Cavaliers,115,121,42,76,48,89,14,24,12,29,17,27,13,19,43,48,5,13,28,31,31,16,7,9,1,3,13,12,19,12,22,5,42,52,18,20,2,0,0,0,
400828415,2016-01-06,Celtics,Pistons,Pistons,94,99,34,91,33,74,6,28,10,27,20,27,23,36,56,62,13,11,26,36,23,18,5,4,5,5,10,18,9,15,3,6,40,30,28,27,1,2,0,0,
400828416,2016-01-06,Nets,Raptors,Raptors,74,91,31,78,35,80,5,16,4,22,7,12,17,18,45,53,6,12,33,37,18,16,8,12,4,7,19,17,17,9,6,15,46,46,18,15,1,0,0,0,
400828417,2016-01-06,Timberwolves,Nuggets,Nuggets,74,78,28,73,29,81,3,11,8,20,15,20,12,17,50,57,8,13,32,33,23,21,5,3,5,7,11,11,4,12,6,8,26,30,19,19,1,1,0,0,
400828418,2016-01-06,Pelicans,Mavericks,Mavericks,91,100,34,92,37,87,7,30,7,28,16,20,19,22,57,58,15,11,36,41,22,22,7,7,5,6,10,10,11,16,18,6,44,44,18,18,2,1,0,0,
400828419,2016-01-06,Spurs,Jazz,Spurs,123,98,52,86,37,79,9,21,7,18,10,13,17,18,41,39,8,10,30,24,34,21,10,8,2,3,13,19,19,24,5,12,68,36,21,17,0,1,0,0,
400828420,2016-01-06,Suns,Hornets,Suns,111,102,41,84,38,87,19,33,11,28,10,13,15,22,48,54,2,9,37,35,25,20,11,9,2,5,12,13,23,18,11,13,24,38,21,15,0,1,0,0,
400828421,2016-01-06,Thunder,Grizzlies,Thunder,112,94,38,83,35,90,8,17,7,21,28,33,17,24,61,51,13,9,39,30,20,21,3,9,6,4,16,8,21,12,15,18,46,38,23,24,0,2,0,0,
400828422,2016-01-06,Trail Blazers,Clippers,Clippers,98,109,38,86,42,83,9,26,11,23,13,23,14,17,58,44,17,10,32,32,21,24,5,7,4,6,14,10,19,9,6,9,42,32,18,22,0,0,0,0,
400828423,2016-01-07,76ers,Hawks,Hawks,98,126,39,86,49,92,5,18,13,32,15,25,15,19,51,53,14,14,29,34,21,36,9,18,4,6,22,17,29,24,15,33,54,58,17,23,0,2,0,0,
400828424,2016-01-07,Bulls,Celtics,Bulls,101,92,39,94,35,98,9,22,5,25,14,17,17,22,68,58,12,15,42,36,23,17,4,11,5,3,16,11,12,9,7,17,38,44,18,19,2,0,0,0,
400828425,2016-01-07,Rockets,Jazz,Rockets,103,94,39,75,38,78,7,23,7,28,18,26,11,17,49,41,11,10,30,25,15,25,11,9,3,5,16,19,15,16,17,2,48,42,16,17,0,0,0,0,
400828426,2016-01-07,Kings,Lakers,Kings,118,115,47,85,41,76,6,21,8,24,18,27,25,29,47,39,10,6,27,27,32,20,8,10,6,4,15,18,20,22,19,13,64,44,20,26,2,0,0,0,
400828427,2016-01-08,Wizards,Raptors,Raptors,88,97,33,84,34,75,8,25,5,14,14,15,24,26,36,59,7,6,28,41,18,11,9,7,9,13,19,23,16,17,16,2,40,36,22,18,1,3,0,1,
400828428,2016-01-08,Nets,Magic,Magic,77,83,29,73,33,83,7,22,13,28,12,20,4,6,51,53,10,13,31,36,17,25,4,7,2,4,16,14,17,18,4,9,38,34,14,22,0,0,0,0,
400828429,2016-01-08,Grizzlies,Nuggets,Grizzlies,91,84,30,82,32,87,8,18,4,19,23,30,16,19,50,67,11,19,32,40,14,19,10,2,6,4,8,18,7,16,13,9,30,38,19,24,1,2,0,0,
400828430,2016-01-08,Timberwolves,Cavaliers,Cavaliers,99,125,36,79,43,81,7,16,13,27,20,26,26,29,43,47,7,10,26,33,24,23,8,8,2,5,13,12,24,16,5,22,30,40,21,19,0,0,0,0,
400828431,2016-01-08,Pelicans,Pacers,Pacers,86,91,31,83,36,81,9,29,5,21,15,20,14,19,46,61,8,14,29,40,21,21,21,7,5,7,16,25,18,10,7,9,32,50,18,17,1,0,0,0,
400828432,2016-01-08,Bucks,Mavericks,Bucks,96,95,37,80,35,84,4,9,14,44,18,29,11,16,55,53,15,16,28,26,24,27,11,6,4,5,15,16,9,20,18,11,56,32,20,21,1,3,0,1,
400828433,2016-01-08,Spurs,Knicks,Spurs,100,99,41,93,38,91,4,13,9,21,14,17,14,17,59,52,12,10,37,34,23,19,5,1,9,4,8,9,3,10,9,15,60,38,16,14,0,0,0,0,
400828434,2016-01-08,Suns,Heat,Heat,95,103,40,92,36,73,6,24,7,18,9,13,24,30,54,45,15,6,31,35,15,23,5,9,4,6,14,13,23,15,25,27,52,44,22,13,2,0,0,0,
400828435,2016-01-08,Trail Blazers,Warriors,Warriors,108,128,38,96,46,87,12,33,18,32,20,28,18,21,55,55,12,5,33,43,21,36,12,6,4,5,9,15,13,13,11,12,36,34,17,20,0,0,0,0,
400828436,2016-01-08,Lakers,Thunder,Thunder,113,117,40,84,45,89,9,26,5,17,24,25,22,26,40,53,10,16,24,29,19,17,9,8,5,3,13,14,17,18,22,18,44,58,22,15,0,0,0,0,
400828437,2016-01-09,Clippers,Hornets,Clippers,97,83,40,91,31,84,8,31,7,23,9,10,14,19,50,60,13,11,34,36,19,14,6,4,9,3,9,16,7,14,6,11,34,38,19,16,0,0,0,0,
400828438,2016-01-09,Hawks,Bulls,Hawks,120,105,49,94,36,83,10,24,7,18,12,15,26,31,46,54,8,12,32,34,33,16,15,7,13,6,16,22,20,25,15,16,66,40,22,13,0,0,0,0,
400828439,2016-01-09,Magic,Wizards,Wizards,99,105,38,74,42,76,5,14,13,23,18,24,8,10,46,32,11,4,26,23,22,29,9,10,2,3,15,15,20,19,9,20,40,28,12,24,0,0,1,0,
400828440,2016-01-09,Pistons,Nets,Pistons,103,89,43,92,38,82,8,27,5,9,9,14,8,10,57,43,11,5,36,33,23,24,10,5,5,3,11,14,4,19,26,5,60,48,12,17,1,0,0,0,
400828441,2016-01-09,76ers,Raptors,Raptors,95,108,39,80,41,75,11,17,5,17,6,14,21,27,43,46,9,6,26,31,26,19,9,7,5,7,13,13,15,14,6,10,46,52,23,16,0,0,0,0,
400828442,2016-01-09,Jazz,Heat,Jazz,98,83,39,71,34,82,9,20,6,19,11,18,9,17,47,48,5,15,32,24,19,14,10,7,7,8,17,17,14,16,2,9,38,40,16,16,1,0,0,0,
400828443,2016-01-09,Kings,Warriors,Warriors,116,128,43,92,49,87,8,23,19,37,22,29,11,15,44,54,7,9,27,39,27,35,8,5,3,8,10,19,7,19,27,18,50,48,22,25,1,1,0,1,
400828445,2016-01-10,Clippers,Pelicans,Clippers,114,111,42,89,40,100,12,36,8,30,18,34,23,29,61,68,8,15,39,41,26,20,8,8,3,2,14,14,14,14,14,12,36,40,24,24,2,0,0,0,
400828444,2016-01-10,Timberwolves,Mavericks,Mavericks,87,93,33,79,36,77,4,16,6,20,17,22,15,21,52,46,11,11,27,28,23,20,8,7,2,3,17,15,17,13,7,4,36,38,25,19,0,2,0,0,
400828446,2016-01-10,76ers,Cavaliers,Cavaliers,85,95,35,77,35,90,6,18,9,32,9,19,16,23,56,58,7,13,41,38,22,20,6,9,7,2,19,11,29,11,11,17,44,34,18,16,2,1,0,0,
400828447,2016-01-10,Grizzlies,Celtics,Grizzlies,101,98,31,84,37,88,4,16,7,22,35,40,17,23,67,48,21,11,37,28,12,22,8,17,9,4,21,16,25,20,20,23,46,50,23,28,0,0,0,0,
400828448,2016-01-10,Rockets,Pacers,Rockets,107,103,39,89,43,90,14,38,9,31,15,23,8,10,60,47,10,5,39,34,24,33,11,12,3,5,23,18,38,15,21,9,44,56,21,21,0,0,0,0,
400828449,2016-01-10,Knicks,Bucks,Knicks,100,88,39,84,32,80,7,24,3,13,15,18,21,30,53,52,12,14,31,28,25,19,5,7,7,4,12,12,14,15,15,9,44,32,21,16,2,1,0,0,
400828450,2016-01-10,Nuggets,Hornets,Nuggets,95,92,32,77,30,83,12,27,12,36,19,23,20,24,51,55,8,9,36,31,25,24,7,6,7,4,15,13,17,14,12,8,32,30,20,18,1,1,0,0,
400828451,2016-01-10,Trail Blazers,Thunder,Trail Blazers,115,110,42,100,37,76,19,44,10,21,12,14,26,36,58,51,20,8,32,34,27,23,7,8,4,6,17,19,22,20,17,16,38,34,28,16,0,2,0,0,
400828452,2016-01-10,Lakers,Jazz,Jazz,74,86,29,89,31,69,3,21,5,16,13,15,19,25,49,57,16,6,25,39,15,16,9,8,4,8,11,16,13,9,5,7,36,42,22,18,0,0,0,0,
400828453,2016-01-11,Nets,Spurs,Spurs,79,106,33,73,44,82,2,12,4,13,11,13,14,19,36,49,5,10,25,30,15,27,5,8,3,4,19,13,30,12,11,8,46,54,18,15,1,0,0,0,
400828454,2016-01-11,Bulls,Wizards,Wizards,100,114,34,81,48,99,9,22,9,24,23,27,9,10,49,54,10,13,34,30,18,31,5,10,6,7,17,11,20,9,13,20,42,46,16,23,0,1,0,0,
400828455,2016-01-11,Warriors,Heat,Warriors,111,103,41,86,41,91,7,23,7,19,22,30,14,16,55,50,9,9,40,38,25,31,5,2,1,4,9,11,8,16,23,5,50,44,18,19,0,1,0,0,
400828456,2016-01-12,Pacers,Suns,Pacers,116,97,41,79,36,89,10,24,8,25,24,31,17,27,50,58,8,16,33,29,25,24,13,6,5,3,13,19,15,27,27,11,40,28,21,25,0,0,0,0,
400828457,2016-01-12,Pistons,Spurs,Spurs,99,109,38,91,41,85,6,23,5,14,17,26,22,27,49,62,11,11,30,38,22,20,8,9,2,5,12,17,4,24,13,7,58,52,24,20,1,0,0,0,
400828458,2016-01-12,Knicks,Celtics,Knicks,120,114,43,81,42,86,7,20,9,29,27,30,21,26,44,46,6,7,33,35,24,25,5,5,5,4,11,9,20,8,8,13,54,46,17,20,1,1,0,0,
400828459,2016-01-12,Grizzlies,Rockets,Rockets,91,107,33,72,33,77,7,18,18,35,18,24,23,27,44,49,13,18,18,24,22,21,9,10,3,4,19,17,28,25,9,12,36,26,24,19,1,4,0,0,
400828460,2016-01-12,Bucks,Bulls,Bucks,106,101,43,93,35,85,3,13,12,29,17,28,19,24,51,65,14,20,26,37,28,22,11,3,9,8,5,17,6,30,17,4,62,32,19,25,1,2,0,0,
400828461,2016-01-12,Timberwolves,Thunder,Thunder,96,101,36,81,39,84,7,18,9,22,17,23,14,18,51,49,11,8,34,33,22,21,7,10,6,3,18,18,15,20,16,19,40,44,15,21,0,1,0,0,
400828462,2016-01-12,Mavericks,Cavaliers,Cavaliers,107,110,39,79,40,97,11,28,17,44,18,22,13,16,52,52,7,17,37,29,25,28,4,12,7,4,16,10,16,12,13,19,34,36,16,21,0,0,0,0,
400828463,2016-01-12,Lakers,Pelicans,Lakers,95,91,32,87,38,91,6,29,6,23,25,32,9,14,61,59,11,12,36,39,16,20,7,2,4,6,8,11,6,10,9,15,42,50,17,27,1,0,0,0,
